query,queryId,retrievalQuery,queryConcentration,queryQuantity,queryDosageForm,cardIndex,cardRank,pharmacy,upstreamName,canonicalName,cardMatchKey,cardPresentationKey,offerMatchKey,offerCombinationKey,offerVariantKey,offerDosageForm,offerUnitCount,offerConcentration,offerConcentrationLevel,offerParsedFirstMagnitude,brand,manufacturer,activeIngredient,brandSource,laboratory,isBioequivalent,lexicalMatch,concentrationMatch,cfmId,effective,hasStock,onlineUrl,offersInCard
paracetamol,paracetamol,paracetamol,,,,18,19,araucomed,Paracetamol Infantil 125mg x 6 supositorios. (Chile),Paracetamol Infantil 125mg x 6 supositorios. (Chile),paracetamol|125mg|6,paracetamol|125mg|6|bio:unknown|brand:chile|var:infantil|form:suppository,paracetamol|125mg|6,,infantil,suppository,6,,,125mg,,Laboratorio Chile,paracetamol,unknown,Laboratorio Chile,,exact,,CFM-000011,990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=paracetamol%7C125mg%7C6&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fparacetamol-pediatrico-125mg-x6sup-chile&cfmId=CFM-000011,1
paracetamol,paracetamol,paracetamol,,,,19,20,araucomed,Paracetamol Gotas 100 mg/ml x15ml (Chile),Paracetamol Gotas 100 mg/ml x15ml (Chile),paracetamol|15ml|15,paracetamol|15ml|15|bio:unknown|brand:chile|form:fluid-oral,paracetamol|15ml|15,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,,Laboratorio Chile,paracetamol,unknown,Laboratorio Chile,,exact,,CFM-000024,990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=paracetamol%7C15ml%7C15&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fparacetamol-100-mg-ml-x15ml-chile&cfmId=CFM-000024,1
paracetamol,paracetamol,paracetamol,,,,20,21,araucomed,Paracetamol 100 mg/ml x15ml (Valma),Paracetamol 100 mg/ml x15ml (Valma),paracetamol|15ml|15,paracetamol|15ml|15|bio:unknown|brand:valma,paracetamol|15ml|15,,,,,100mg/1ml,ratio,100mg/1ml,,Valma,paracetamol,unknown,Valma,,exact,,CFM-000024,990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=paracetamol%7C15ml%7C15&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fparacetamol-100-mg-ml-x15ml-valma&cfmId=CFM-000024,1
paracetamol,paracetamol,paracetamol,,,,21,22,salcobrand,Kitadol (B) Paracetamol 500mg 24 Comprimidos,Kitadol (B) Paracetamol 500mg 24 Comprimidos,kitadol|500mg|24,kitadol|500mg|24|bio:unknown|brand:kitadol|form:solid-oral,kitadol|500mg|24,,,solid-oral,24,,,500mg,Kitadol,,paracetamol,structured,Kitadol,,exact,,CFM-000013,1004,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=kitadol%7C500mg%7C24&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fkitadol-b-paracetamol-500mg-24-comprimidos%3Fdefault_sku%3D430924&cfmId=CFM-000013,1
paracetamol,paracetamol,paracetamol,,,,22,23,ahumada,Paracetamol 100 mg/mL x 15 mL Solución Oral Para Gotas,Paracetamol gotas 100mg/ml x 15 mL (Cenabast),paracetamol|15ml|15,paracetamol|15ml|15|bio:unknown|brand:unknown|form:fluid-oral,paracetamol|15ml|15,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,,,paracetamol,unknown,,,exact,,CFM-000024,1049,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=paracetamol%7C15ml%7C15&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fparacetamol-100-mg-ml-x-15-ml-solucion-oral-para-gotas-2783.html&cfmId=CFM-000024,2
paracetamol,paracetamol,paracetamol,,,,22,23,ecofarmacias,Paracetamol gotas 100mg/ml x 15 mL (Cenabast),Paracetamol gotas 100mg/ml x 15 mL (Cenabast),paracetamol|15ml|15,paracetamol|15ml|15|bio:unknown|brand:unknown|form:fluid-oral,paracetamol|15ml|15,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,,,paracetamol,unknown,,,exact,,CFM-000024,1190,true,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=paracetamol%7C15ml%7C15&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fparacetamol-gotas-100mg-ml-x-15-ml-cenabast%2F&cfmId=CFM-000024,2
paracetamol,paracetamol,paracetamol,,,,23,24,dr-simi,Paracetamol 125 mg 6 supositorios infantiles,Paracetamol 125 mg 6 supositorios infantiles,paracetamol|125mg,paracetamol|125mg|bio:false|brand:teva|form:suppository,paracetamol|125mg,,,suppository,6,,,125mg,,Teva,paracetamol,unknown,TEVA,false,exact,,CFM-000023,1050,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=paracetamol%7C125mg&url=https%3A%2F%2Fwww.drsimi.cl%2Fparacetamol-125-mg-6-supositorios-infantil%2Fp&cfmId=CFM-000023,1
paracetamol,paracetamol,paracetamol,,,,24,25,dr-simi,Paracetamol 100 mg/mL solución para gotas orales infantil 15 mL,Paracetamol 100 mg/mL solución para gotas orales infantil 15 mL,paracetamol|15ml,paracetamol|15ml|bio:false|brand:teva|form:fluid-oral,paracetamol|15ml,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,,Teva,paracetamol,unknown,TEVA,false,exact,,CFM-000039,1050,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=paracetamol%7C15ml&url=https%3A%2F%2Fwww.drsimi.cl%2Fparacetamol-100-mg-ml-gotas-15-ml%2Fp&cfmId=CFM-000039,1
paracetamol,paracetamol,paracetamol,,,,25,26,farmex,Tapsin Puro Paracetamol 500 mg x 16 comprimidos,Tapsin Puro Paracetamol 500 mg x 16 comprimidos,tapsin|500mg|16,tapsin|500mg|16|bio:unknown|brand:maver|var:puro|form:solid-oral,tapsin|500mg|16,,puro,solid-oral,16,,,500mg,Tapsin,Maver,paracetamol,name,MAVER,,exact,,CFM-000010,1090,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=tapsin%7C500mg%7C16&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Ftapsin-puro-paracetamol-500-mg-x-16-comprimidos%3F_pos%3D9%26_psq%3Dparacetamol%26_psid%3D5ba8308a0%26_ss%3De&cfmId=CFM-000010,1
paracetamol,paracetamol,paracetamol,,,,26,27,ahumada,Kitadol 500 mg x 24 Comprimidos,Kitadol 500 mg x 24 Comprimidos,kitadol|500mg|24,kitadol|500mg|24|bio:true|brand:unknown|form:solid-oral,kitadol|500mg|24,,,solid-oral,24,,,500mg,,,,unknown,,true,compatible,,CFM-000013,1190,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=kitadol%7C500mg%7C24&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fkitadol-500-mg-x-24-comprimidos-15414.html&cfmId=CFM-000013,1
paracetamol,paracetamol,paracetamol,,,,27,28,araucomed,Paracetamol Infantil 80 mg x 16 comprmidos masticables. (Chile),Paracetamol Infantil 80 mg x 16 comprmidos masticables. (Chile),paracetamol|80mg|16,paracetamol|80mg|16|bio:unknown|brand:chile|var:infantil,paracetamol|80mg|16,,infantil,,16,,,80mg,,Laboratorio Chile,paracetamol,unknown,Laboratorio Chile,,exact,,CFM-000020,1200,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=paracetamol%7C80mg%7C16&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fparacetamol-infantil-80mg-x16com-chile&cfmId=CFM-000020,1
paracetamol,paracetamol,paracetamol,,,,28,29,salcobrand,Paracetamol (B) 16 Comprimidos,Paracetamol (B) 16 Comprimidos,paracetamol|16,paracetamol|16|bio:unknown|brand:unknown|form:solid-oral,paracetamol|16,,,solid-oral,16,,,,,,paracetamol,unknown,Paracetamol,,exact,,CFM-000029,1231,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=paracetamol%7C16&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fparacetamol-b-16-comprimidos%3Fdefault_sku%3D432432&cfmId=CFM-000029,1
paracetamol,paracetamol,paracetamol,,,,29,30,ecofarmacias,Tapsin Puro Sin Cafeina Paracetamol 500 mg x 16 Comprimidos,Tapsin Puro Sin Cafeina Paracetamol 500 mg x 16 Comprimidos,tapsin|500mg|16,tapsin|500mg|16|bio:true|brand:unknown|var:puro|form:solid-oral,tapsin|500mg|16,,puro,solid-oral,16,,,500mg,Tapsin,,paracetamol,name,,true,exact,,CFM-000010,1290,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7C500mg%7C16&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-puro-sin-cafeina-paracetamol-500-mg-x-16-comprimidos%2F&cfmId=CFM-000010,1
paracetamol,paracetamol,paracetamol,,,,30,31,ecofarmacias,Paracetamol Infantil 80 mg x 20 Comprimidos Masticables,Paracetamol Infantil 80 mg 20 Comprimidos,paracetamol|80mg|20,paracetamol|80mg|20|bio:unknown|brand:unknown|var:infantil|form:solid-oral,paracetamol|80mg|20,,infantil,solid-oral,20,,,80mg,,,paracetamol,unknown,,,exact,,CFM-000031,1290,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=paracetamol%7C80mg%7C20&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fparacetamol-infantil-80-mg-x-20-comprimidos-masticables%2F&cfmId=CFM-000031,2
paracetamol,paracetamol,paracetamol,,,,30,31,cruz-verde,Paracetamol Infantil 80 mg 20 Comprimidos,Paracetamol Infantil 80 mg 20 Comprimidos,paracetamol|80mg|20,paracetamol|80mg|20|bio:unknown|brand:unknown|var:infantil|form:solid-oral,paracetamol|80mg|20,,infantil,solid-oral,20,,,80mg,,,paracetamol,unknown,,,exact,,CFM-000031,2860,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=paracetamol%7C80mg%7C20&url=https%3A%2F%2Fwww.cruzverde.cl%2Fparacetamol-infantil-80-mg-20-comprimidos%2F2247.html&cfmId=CFM-000031,2
paracetamol,paracetamol,paracetamol,,,,31,32,ahumada,Paracetamol 80 mg x 20 Comprimidos Masticables,Paracetamol 80 mg x 20 Comprimidos Masticables,paracetamol|80mg|20,paracetamol|80mg|20|bio:unknown|brand:unknown|form:solid-oral,paracetamol|80mg|20,,,solid-oral,20,,,80mg,,,paracetamol,unknown,,,exact,,CFM-000031,1349,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=paracetamol%7C80mg%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fparacetamol-80-mg-x-20-comprimidos-masticables-90388.html&cfmId=CFM-000031,1
paracetamol,paracetamol,paracetamol,,,,32,33,dr-simi,Paracetamol 80 mg 20 comprimidos masticables infantil,Paracetamol 80 mg 20 comprimidos masticables infantil,paracetamol|80mg|20,paracetamol|80mg|20|bio:false|brand:milab|form:solid-oral,paracetamol|80mg|20,,,solid-oral,20,,,80mg,,Milab,paracetamol,unknown,MILAB,false,exact,,CFM-000031,1350,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=paracetamol%7C80mg%7C20&url=https%3A%2F%2Fwww.drsimi.cl%2Fparacetamol-80mg-20comp-mast-inf-ch6065-1%2Fp&cfmId=CFM-000031,1
paracetamol,paracetamol,paracetamol,,,,33,34,easyfarma,Paracetamol Infantil Gotas...,Paracetamol Infantil Gotas...,paracetamol,paracetamol|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,paracetamol,,infantil,fluid-oral,,,,,,,paracetamol,unknown,,,exact,,CFM-000591,1390,true,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=paracetamol&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F26770-paracetamol-infantil-gotas.html&cfmId=CFM-000591,1
paracetamol,paracetamol,paracetamol,,,,34,35,easyfarma,Paracetamol Infantil 100...,Paracetamol Infantil 100...,paracetamol,paracetamol|bio:unknown|brand:unknown|var:infantil,paracetamol,,infantil,,,,,,,,paracetamol,unknown,,,exact,,CFM-000591,1490,true,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=paracetamol&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F103813-paracetamol-infantil-100-mg-ml-15-ml-lab-chile.html&cfmId=CFM-000591,1
paracetamol,paracetamol,paracetamol,,,,35,36,easyfarma,Paracetamol Gotas 100 mg/mL...,Paracetamol Gotas 100 mg/mL...,paracetamol|100mg,paracetamol|100mg|bio:unknown|brand:unknown|form:fluid-oral,paracetamol|100mg,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,,,paracetamol,unknown,,,exact,,CFM-001053,1490,true,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=paracetamol%7C100mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F104817-paracetamol-gotas-100-mg-ml-15-ml.html&cfmId=CFM-001053,1
paracetamol,paracetamol,paracetamol,,,,36,37,dr-simi,Paracetamol 80 mg 16 comprimidos masticables,Paracetamol 80 mg 16 comprimidos masticables,paracetamol|80mg|16,paracetamol|80mg|16|bio:false|brand:teva|form:solid-oral,paracetamol|80mg|16,,,solid-oral,16,,,80mg,,Teva,paracetamol,unknown,TEVA,false,exact,,CFM-000020,1740,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=paracetamol%7C80mg%7C16&url=https%3A%2F%2Fwww.drsimi.cl%2Fparacetamol-80-mg-16-comprimidos-masticables%2Fp&cfmId=CFM-000020,1
paracetamol,paracetamol,paracetamol,,,,37,38,dr-simi,Dolsom paracetamol 100 mg/mL solución oral para gotas 30 mL,Dolsom paracetamol 100 mg/mL solución oral para gotas 30 mL,dolsom|30ml,dolsom|30ml|bio:false|brand:prater|form:fluid-oral,dolsom|30ml,,,fluid-oral,,100mg/1ml,ratio,100mg/1ml,Dolsom,Prater,paracetamol,name,PRATER,false,exact,,CFM-000038,1800,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=dolsom%7C30ml&url=https%3A%2F%2Fwww.drsimi.cl%2Fdolsom-paracetamol-100-mg-ml-solucion-gotas-orales-30-ml%2Fp&cfmId=CFM-000038,1
paracetamol,paracetamol,paracetamol,,,,38,39,dr-simi,Tapsin infantil paracetamol 160 mg 16 comprimidos masticables infantil,Tapsin infantil paracetamol 160 mg 16 comprimidos masticables infantil,tapsin|160mg|16,tapsin|160mg|16|bio:false|brand:maver|var:infantil|form:solid-oral,tapsin|160mg|16,,infantil,solid-oral,16,,,160mg,Tapsin,Maver,paracetamol,name,MAVER,false,exact,,CFM-000004,1950,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C160mg%7C16&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-panadol-paracetamol-160-mg-16-comprimidos-masticables%2Fp&cfmId=CFM-000004,1
paracetamol,paracetamol,paracetamol,,,,39,40,araucomed,Tramadol Paracetamol 37.5/325 x30com Ascend (Cenabast),Tramadol Paracetamol 37.5/325 x30com Ascend (Cenabast),tramadol|30,tramadol|30|bio:unknown|brand:ascend|form:solid-oral,tramadol|30,,,solid-oral,30,,,,Tramadol,Ascend,paracetamol,name,Ascend,,exact,,CFM-000002,1990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=tramadol%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Ftramadol-paracetamol-375-325-x30com-ascend-cenabast&cfmId=CFM-000002,1
paracetamol,paracetamol,paracetamol,,,,40,41,easyfarma,Anacin Max 8 Comp,Anacin Max 8 Comp,anacin|8,anacin|8|bio:unknown|brand:unknown|var:max|form:solid-oral,anacin|8,,max,solid-oral,8,,,,,,,unknown,,,compatible,,CFM-001057,1990,true,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=anacin%7C8&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F104495-anacin-max-8-comp.html&cfmId=CFM-001057,1
paracetamol,paracetamol,paracetamol,,,,41,42,araucomed,Dropol Paracetamol infantil gotas 100 mg/ml x 15 ml (Pasteur),Dropol Paracetamol infantil gotas 100 mg/ml x 15 ml (Pasteur),dropol|15ml|15,dropol|15ml|15|bio:unknown|brand:pasteur|var:infantil|form:fluid-oral,dropol|15ml|15,,infantil,fluid-oral,,100mg/1ml,ratio,100mg/1ml,Dropol,Pasteur,paracetamol,name,Pasteur,,exact,,CFM-000587,1990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=dropol%7C15ml%7C15&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fdropol-paracetamol-infantil-gotas-100-mg-ml-x-15-ml-pasteur&cfmId=CFM-000587,1
paracetamol,paracetamol,paracetamol,,,,42,43,cruz-verde,Paracetamol 125 mg 6 Supositorios,Paracetamol 125 mg 6 Supositorios,paracetamol|125mg,paracetamol|125mg|bio:unknown|brand:unknown|form:suppository,paracetamol|125mg,,,suppository,6,,,125mg,,,paracetamol,unknown,,,exact,,CFM-000023,2040,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=paracetamol%7C125mg&url=https%3A%2F%2Fwww.cruzverde.cl%2Fparacetamol-125-mg-6-supositorios%2F199334.html&cfmId=CFM-000023,1
paracetamol,paracetamol,paracetamol,,,,43,44,araucomed,Tramadol Paracetamol 37.5/325 x 30 comprimidos. (Seven Pharma),Tramadol Paracetamol 37.5/325 x 30 comprimidos. (Seven Pharma),tramadol|30,tramadol|30|bio:unknown|brand:sevenpharma|form:solid-oral,tramadol|30,,,solid-oral,30,,,,Tramadol,Seven Pharma,paracetamol,name,Seven Pharma,,exact,,CFM-000002,2200,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=tramadol%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Ftramadol-paracetamol-375-325-x-30-comprimidos-seven-pharma&cfmId=CFM-000002,1
paracetamol,paracetamol,paracetamol,,,,44,45,ahumada,Panadol Advance 500mg x 12 Comprimidos,Panadol Advance 500mg x 12 Comprimidos,panadol|500mg|12,panadol|500mg|12|bio:unknown|brand:unknown|var:advance|form:solid-oral,panadol|500mg|12,,advance,solid-oral,12,,,500mg,,,,unknown,,,compatible,,CFM-000027,2232,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=panadol%7C500mg%7C12&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fpanadol-advance-500mg-x-12-comprimidos-89765.html&cfmId=CFM-000027,1
paracetamol,paracetamol,paracetamol,,,,45,46,araucomed,Paracetamol 500 mg x 80 comprimidos. (Chile),Paracetamol 500 mg x 80 comprimidos. (Chile),paracetamol|500mg|80,paracetamol|500mg|80|bio:unknown|brand:chile|form:solid-oral,paracetamol|500mg|80,,,solid-oral,80,,,500mg,,Laboratorio Chile,paracetamol,unknown,Laboratorio Chile,,exact,,CFM-000036,2290,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=paracetamol%7C500mg%7C80&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fparacetamol-500-mg-x-80-comprimidos-chile&cfmId=CFM-000036,1
paracetamol,paracetamol,paracetamol,,,,46,47,ahumada,Kitadol 160 mg x 16 Comprimidos Masticables,Kitadol 160 mg x 16 Comprimidos Masticables,kitadol|160mg|16,kitadol|160mg|16|bio:unknown|brand:unknown|form:solid-oral,kitadol|160mg|16,,,solid-oral,16,,,160mg,,,,unknown,,,compatible,,CFM-000016,2347,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=kitadol%7C160mg%7C16&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fkitadol-160-mg-x-16-comprimidos-masticables-61992.html&cfmId=CFM-000016,1
paracetamol,paracetamol,paracetamol,,,,47,48,dr-simi,Panadol para niños paracetamol 80 mg 20 comprimidos masticables,Panadol para niños paracetamol 80 mg 20 comprimidos masticables,panadol|80mg|20,panadol|80mg|20|bio:false|brand:haleon|var:infantil|form:solid-oral,panadol|80mg|20,,infantil,solid-oral,20,,,80mg,Panadol,Haleon,paracetamol,name,HALEON,false,exact,,CFM-000059,2400,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=panadol%7C80mg%7C20&url=https%3A%2F%2Fwww.drsimi.cl%2Fpanadol-paracetamol-80-mg-20-comprimidos-masticables%2Fp&cfmId=CFM-000059,1
paracetamol,paracetamol,paracetamol,,,,48,49,ecofarmacias,Kitadol Paracetamol Infantil gotas 100mg 15ml DESCUENTO,Kitadol Paracetamol Infantil gotas 100mg 15ml DESCUENTO,kitadol|15ml,kitadol|15ml|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,kitadol|15ml,,infantil,fluid-oral,,100mg,absolute,100mg,Kitadol,,paracetamol,name,,,exact,,CFM-000043,2400,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=kitadol%7C15ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fkitadol-paracetamol-infantil-gotas-100mg-15ml-descuento%2F&cfmId=CFM-000043,1
paracetamol,paracetamol,paracetamol,,,,49,50,salcobrand,Tapsin Duo (B) Paracetamol / Ibuprofeno 12 Comprimidos Recubiertos,Tapsin Duo (B) Paracetamol / Ibuprofeno 12 Comprimidos Recubiertos,tapsin|12,tapsin|12|bio:unknown|brand:tapsin|combo:ibuprofeno|form:solid-oral,tapsin|12,ibuprofeno,,solid-oral,12,,,,Tapsin,,,structured,Tapsin,,exact,,CFM-000109,2612,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=tapsin%7C12&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Ftapsin-duo-b-paracetamol-ibuprofeno-12-comprimidos-recubiertos%3Fdefault_sku%3D586353&cfmId=CFM-000109,1
paracetamol,paracetamol,paracetamol,,,,50,51,salcobrand,Tapsí­n M (B) Paracetamol 10 Comprimidos Recubiertos,Tapsí­n M (B) Paracetamol 10 Comprimidos Recubiertos,tapsi|10,tapsi|10|bio:unknown|brand:tapsinm|var:n|form:solid-oral,tapsi|10,,n,solid-oral,10,,,,Tapsin M,,paracetamol,structured,Tapsin M,,exact,,CFM-000053,2651,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=tapsi%7C10&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Ftapsi-n-m-b-paracetamol-10-comprimidos-recubiertos%3Fdefault_sku%3D1990016&cfmId=CFM-000053,1
paracetamol,paracetamol,paracetamol,,,,51,52,araucomed,Alividol 1 gramo x 20 comprimidos.,Alividol 1 gramo x 20 comprimidos.,alividol|20,alividol|20|bio:unknown|brand:opko|form:solid-oral,alividol|20,,,solid-oral,20,,,,,Opko,,unknown,Opko,,compatible,,CFM-001456,2690,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=alividol%7C20&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Falividol-1g-x20com&cfmId=CFM-001456,1
paracetamol,paracetamol,paracetamol,,,,52,53,cruz-verde,Paracetamol 100 mg Gotas 15 mL,Paracetamol Gotas 15ml,paracetamol|15ml,paracetamol|15ml|bio:unknown|brand:unknown|form:fluid-oral,paracetamol|15ml,,,fluid-oral,,100mg,absolute,100mg,,,paracetamol,unknown,Paracetamol,,exact,,CFM-000039,2690,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=paracetamol%7C15ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fparacetamol-100-mg-gotas-15-ml%2F199085.html&cfmId=CFM-000039,2
paracetamol,paracetamol,paracetamol,,,,52,53,salcobrand,Paracetamol Gotas 15ml,Paracetamol Gotas 15ml,paracetamol|15ml,paracetamol|15ml|bio:unknown|brand:unknown|form:fluid-oral,paracetamol|15ml,,,fluid-oral,,,,15ml,,,paracetamol,unknown,Paracetamol,,exact,,CFM-000039,3783,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=paracetamol%7C15ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fparacetamol-gotas-15ml%3Fdefault_sku%3D434052&cfmId=CFM-000039,2
paracetamol,paracetamol,paracetamol,,,,53,54,farmex,Alividol 1000 mg x 20 comprimidos,Alividol 1000 mg x 20 comprimidos,alividol|1000mg|20,alividol|1000mg|20|bio:unknown|brand:opko|form:solid-oral,alividol|1000mg|20,,,solid-oral,20,,,1000mg,,Opko,,unknown,OPKO,,compatible,,CFM-000727,2690,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=alividol%7C1000mg%7C20&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Falividol-1000-mg-x-20-comprimidos%3F_pos%3D4%26_psq%3Dparacetamol%26_psid%3D5ba8308a0%26_ss%3De&cfmId=CFM-000727,1
paracetamol,paracetamol,paracetamol,,,,54,55,dr-simi,Tapsin Duo paracetamol 300 mg ibuprofeno 200 mg 12 comprimidos recubiertos,Tapsin Duo paracetamol 300 mg ibuprofeno 200 mg 12 comprimidos recubiertos,tapsin|300mg|12,tapsin|300mg|12|bio:false|brand:maver|var:duo|form:solid-oral,tapsin|300mg|12,,duo,solid-oral,12,,,300mg,Tapsin,Maver,paracetamol,name,MAVER,false,exact,,CFM-000041,2700,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C300mg%7C12&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-duo-paracetamol-ibuprofeno-300-mg-200-mg-12-comprimidos-recubiertos-ch6158%2Fp&cfmId=CFM-000041,1
paracetamol,paracetamol,paracetamol,,,,55,56,salcobrand,Panadol Advance (R) Paracetamol 500mg 12 Comprimidos Recubiertos,Panadol Advance (R) Paracetamol 500mg 12 Comprimidos Recubiertos,panadol|500mg|12,panadol|500mg|12|bio:unknown|brand:panadoladvance|var:advance|form:solid-oral,panadol|500mg|12,,advance,solid-oral,12,,,500mg,Panadol Advance,,paracetamol,structured,Panadol Advance,,exact,,CFM-000027,2727,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=panadol%7C500mg%7C12&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fpanadol-advance-r-paracetamol-500mg-12-comprimidos-recubiertos%3Fdefault_sku%3D579404&cfmId=CFM-000027,1
paracetamol,paracetamol,paracetamol,,,,56,57,dr-simi,Algiafin paracetamol 120 mg/5 mL jarabe 60 mL,Algiafin paracetamol 120 mg/5 mL jarabe 60 mL,algiafin|60ml,algiafin|60ml|bio:false|brand:interpharma|form:fluid-oral,algiafin|60ml,,,fluid-oral,,120mg/5ml,ratio,120mg/5ml,Algiafin,Interpharma,paracetamol,name,INTERPHARMA,false,exact,,CFM-000033,2760,true,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=algiafin%7C60ml&url=https%3A%2F%2Fwww.drsimi.cl%2Falgiafin-paracetamol-120-mg-5ml-jarabe-60-ml%2Fp&cfmId=CFM-000033,1
